group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Key,My_qag_par,6,,,70662416.0,ns,1
Key,My_qag_par,6,,,55158793.0,ns,1
Key,My_qag_par,6,,,62653524.0,ns,1
Key,My_qag_par,6,,,66437522.0,ns,1
Key,My_qag_par,6,,,68629738.0,ns,1
Key,My_qag_par,6,,,67131588.0,ns,1
Key,My_qag_par,6,,,63195185.0,ns,1
Key,My_qag_par,6,,,66363618.0,ns,1
Key,My_qag_par,6,,,60592946.0,ns,1
Key,My_qag_par,6,,,65413127.0,ns,1
Key,My_qag_par,6,,,62671662.0,ns,1
Key,My_qag_par,6,,,70725856.0,ns,1
Key,My_qag_par,6,,,67199986.0,ns,1
Key,My_qag_par,6,,,65670128.0,ns,1
Key,My_qag_par,6,,,70624162.0,ns,1
Key,My_qag_par,6,,,62021636.0,ns,1
Key,My_qag_par,6,,,70961362.0,ns,1
Key,My_qag_par,6,,,59238310.0,ns,1
Key,My_qag_par,6,,,65004183.0,ns,1
Key,My_qag_par,6,,,51097669.0,ns,1
Key,My_qag_par,6,,,64862707.0,ns,1
Key,My_qag_par,6,,,59971938.0,ns,1
Key,My_qag_par,6,,,69436423.0,ns,1
Key,My_qag_par,6,,,64488940.0,ns,1
Key,My_qag_par,6,,,58460032.0,ns,1
Key,My_qag_par,6,,,62743493.0,ns,1
Key,My_qag_par,6,,,69366631.0,ns,1
Key,My_qag_par,6,,,65945191.0,ns,1
Key,My_qag_par,6,,,65040194.0,ns,1
Key,My_qag_par,6,,,69129152.0,ns,1
Key,My_qag_par,6,,,70918039.0,ns,1
Key,My_qag_par,6,,,63830194.0,ns,1
Key,My_qag_par,6,,,68755035.0,ns,1
Key,My_qag_par,6,,,69640868.0,ns,1
Key,My_qag_par,6,,,69515712.0,ns,1
Key,My_qag_par,6,,,64675954.0,ns,1
Key,My_qag_par,6,,,66277373.0,ns,1
Key,My_qag_par,6,,,59726297.0,ns,1
Key,My_qag_par,6,,,58148773.0,ns,1
Key,My_qag_par,6,,,70773077.0,ns,1
Key,My_qag_par,6,,,68236998.0,ns,1
Key,My_qag_par,6,,,64707476.0,ns,1
Key,My_qag_par,6,,,56546648.0,ns,1
Key,My_qag_par,6,,,61675379.0,ns,1
Key,My_qag_par,6,,,69025080.0,ns,1
Key,My_qag_par,6,,,70829635.0,ns,1
Key,My_qag_par,6,,,68470597.0,ns,1
Key,My_qag_par,6,,,69810190.0,ns,1
Key,My_qag_par,6,,,70287294.0,ns,1
Key,My_qag_par,6,,,64957819.0,ns,1
Key,My_qag_par,6,,,70313270.0,ns,1
Key,My_qag_par,6,,,69193714.0,ns,1
Key,My_qag_par,6,,,70074498.0,ns,1
Key,My_qag_par,6,,,63630738.0,ns,1
Key,My_qag_par,6,,,65565439.0,ns,1
Key,My_qag_par,6,,,57101823.0,ns,1
Key,My_qag_par,6,,,65260963.0,ns,1
Key,My_qag_par,6,,,65399174.0,ns,1
Key,My_qag_par,6,,,63041516.0,ns,1
Key,My_qag_par,6,,,59101556.0,ns,1
Key,My_qag_par,6,,,65796914.0,ns,1
Key,My_qag_par,6,,,62781446.0,ns,1
Key,My_qag_par,6,,,64683037.0,ns,1
Key,My_qag_par,6,,,61565005.0,ns,1
Key,My_qag_par,6,,,70740930.0,ns,1
Key,My_qag_par,6,,,65707141.0,ns,1
Key,My_qag_par,6,,,62366555.0,ns,1
Key,My_qag_par,6,,,65110531.0,ns,1
Key,My_qag_par,6,,,61171363.0,ns,1
Key,My_qag_par,6,,,69543523.0,ns,1
Key,My_qag_par,6,,,64761800.0,ns,1
Key,My_qag_par,6,,,64787679.0,ns,1
Key,My_qag_par,6,,,64600081.0,ns,1
Key,My_qag_par,6,,,58670021.0,ns,1
Key,My_qag_par,6,,,54129051.0,ns,1
Key,My_qag_par,6,,,58432811.0,ns,1
Key,My_qag_par,6,,,66350851.0,ns,1
Key,My_qag_par,6,,,59725100.0,ns,1
Key,My_qag_par,6,,,63090881.0,ns,1
Key,My_qag_par,6,,,62155648.0,ns,1
Key,My_qag_par,6,,,62472932.0,ns,1
Key,My_qag_par,6,,,58201562.0,ns,1
Key,My_qag_par,6,,,58314056.0,ns,1
Key,My_qag_par,6,,,65909843.0,ns,1
Key,My_qag_par,6,,,64644833.0,ns,1
Key,My_qag_par,6,,,59986933.0,ns,1
Key,My_qag_par,6,,,67327287.0,ns,1
Key,My_qag_par,6,,,65575319.0,ns,1
Key,My_qag_par,6,,,61210392.0,ns,1
Key,My_qag_par,6,,,64043560.0,ns,1
Key,My_qag_par,6,,,62842856.0,ns,1
Key,My_qag_par,6,,,61204682.0,ns,1
Key,My_qag_par,6,,,69571315.0,ns,1
Key,My_qag_par,6,,,61081028.0,ns,1
Key,My_qag_par,6,,,61012825.0,ns,1
Key,My_qag_par,6,,,64146196.0,ns,1
Key,My_qag_par,6,,,66301096.0,ns,1
Key,My_qag_par,6,,,69397049.0,ns,1
Key,My_qag_par,6,,,64412828.0,ns,1
Key,My_qag_par,6,,,70302688.0,ns,1
