group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Qag,My_qag,4,,,64722004.0,ns,1
Qag,My_qag,4,,,60058850.0,ns,1
Qag,My_qag,4,,,66488290.0,ns,1
Qag,My_qag,4,,,87641305.0,ns,1
Qag,My_qag,4,,,86839731.0,ns,1
Qag,My_qag,4,,,87487493.0,ns,1
Qag,My_qag,4,,,87367715.0,ns,1
Qag,My_qag,4,,,70210916.0,ns,1
Qag,My_qag,4,,,57963066.0,ns,1
Qag,My_qag,4,,,62080483.0,ns,1
Qag,My_qag,4,,,60061456.0,ns,1
Qag,My_qag,4,,,80268431.0,ns,1
Qag,My_qag,4,,,87895638.0,ns,1
Qag,My_qag,4,,,87118941.0,ns,1
Qag,My_qag,4,,,63020791.0,ns,1
Qag,My_qag,4,,,70604685.0,ns,1
Qag,My_qag,4,,,69533057.0,ns,1
Qag,My_qag,4,,,58145694.0,ns,1
Qag,My_qag,4,,,58165732.0,ns,1
Qag,My_qag,4,,,58147917.0,ns,1
Qag,My_qag,4,,,57971383.0,ns,1
Qag,My_qag,4,,,68558145.0,ns,1
Qag,My_qag,4,,,87088254.0,ns,1
Qag,My_qag,4,,,87933070.0,ns,1
Qag,My_qag,4,,,87327378.0,ns,1
Qag,My_qag,4,,,86146464.0,ns,1
Qag,My_qag,4,,,86144219.0,ns,1
Qag,My_qag,4,,,70901128.0,ns,1
Qag,My_qag,4,,,58008574.0,ns,1
Qag,My_qag,4,,,57857898.0,ns,1
Qag,My_qag,4,,,58226548.0,ns,1
Qag,My_qag,4,,,59433492.0,ns,1
Qag,My_qag,4,,,60064822.0,ns,1
Qag,My_qag,4,,,60332150.0,ns,1
Qag,My_qag,4,,,60060532.0,ns,1
Qag,My_qag,4,,,60004217.0,ns,1
Qag,My_qag,4,,,58067366.0,ns,1
Qag,My_qag,4,,,58025667.0,ns,1
Qag,My_qag,4,,,58518333.0,ns,1
Qag,My_qag,4,,,60061315.0,ns,1
Qag,My_qag,4,,,60070012.0,ns,1
Qag,My_qag,4,,,60063890.0,ns,1
Qag,My_qag,4,,,60464832.0,ns,1
Qag,My_qag,4,,,60125949.0,ns,1
Qag,My_qag,4,,,59040445.0,ns,1
Qag,My_qag,4,,,58162526.0,ns,1
Qag,My_qag,4,,,59117962.0,ns,1
Qag,My_qag,4,,,58311279.0,ns,1
Qag,My_qag,4,,,60607744.0,ns,1
Qag,My_qag,4,,,60759252.0,ns,1
Qag,My_qag,4,,,76191203.0,ns,1
Qag,My_qag,4,,,65228226.0,ns,1
Qag,My_qag,4,,,87867945.0,ns,1
Qag,My_qag,4,,,87404025.0,ns,1
Qag,My_qag,4,,,87563056.0,ns,1
Qag,My_qag,4,,,87220585.0,ns,1
Qag,My_qag,4,,,86197972.0,ns,1
Qag,My_qag,4,,,66115332.0,ns,1
Qag,My_qag,4,,,60396923.0,ns,1
Qag,My_qag,4,,,60064742.0,ns,1
Qag,My_qag,4,,,60267678.0,ns,1
Qag,My_qag,4,,,60197424.0,ns,1
Qag,My_qag,4,,,60062267.0,ns,1
Qag,My_qag,4,,,60067036.0,ns,1
Qag,My_qag,4,,,62150035.0,ns,1
Qag,My_qag,4,,,60060835.0,ns,1
Qag,My_qag,4,,,60224486.0,ns,1
Qag,My_qag,4,,,60635496.0,ns,1
Qag,My_qag,4,,,60130396.0,ns,1
Qag,My_qag,4,,,60330998.0,ns,1
Qag,My_qag,4,,,60130277.0,ns,1
Qag,My_qag,4,,,60066737.0,ns,1
Qag,My_qag,4,,,60202824.0,ns,1
Qag,My_qag,4,,,84805895.0,ns,1
Qag,My_qag,4,,,85603181.0,ns,1
Qag,My_qag,4,,,78934687.0,ns,1
Qag,My_qag,4,,,70012158.0,ns,1
Qag,My_qag,4,,,60236428.0,ns,1
Qag,My_qag,4,,,60067116.0,ns,1
Qag,My_qag,4,,,61431971.0,ns,1
Qag,My_qag,4,,,60385963.0,ns,1
Qag,My_qag,4,,,60064872.0,ns,1
Qag,My_qag,4,,,60466064.0,ns,1
Qag,My_qag,4,,,60062016.0,ns,1
Qag,My_qag,4,,,60331389.0,ns,1
Qag,My_qag,4,,,60079720.0,ns,1
Qag,My_qag,4,,,60115929.0,ns,1
Qag,My_qag,4,,,60162037.0,ns,1
Qag,My_qag,4,,,60100971.0,ns,1
Qag,My_qag,4,,,60264141.0,ns,1
Qag,My_qag,4,,,60464962.0,ns,1
Qag,My_qag,4,,,60060704.0,ns,1
Qag,My_qag,4,,,60144814.0,ns,1
Qag,My_qag,4,,,72706410.0,ns,1
Qag,My_qag,4,,,66222516.0,ns,1
Qag,My_qag,4,,,60380331.0,ns,1
Qag,My_qag,4,,,60281263.0,ns,1
Qag,My_qag,4,,,67780037.0,ns,1
Qag,My_qag,4,,,69775498.0,ns,1
Qag,My_qag,4,,,60126790.0,ns,1
