group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Number_of_interval_subdivision,My_qag,1024,,,1101167616.0,ns,1
Number_of_interval_subdivision,My_qag,1024,,,1023438261.0,ns,1
Number_of_interval_subdivision,My_qag,1024,,,859132151.0,ns,1
Number_of_interval_subdivision,My_qag,1024,,,872361046.0,ns,1
Number_of_interval_subdivision,My_qag,1024,,,952951658.0,ns,1
Number_of_interval_subdivision,My_qag,1024,,,1162511071.0,ns,1
Number_of_interval_subdivision,My_qag,1024,,,1257934541.0,ns,1
Number_of_interval_subdivision,My_qag,1024,,,1049289603.0,ns,1
Number_of_interval_subdivision,My_qag,1024,,,1064915435.0,ns,1
Number_of_interval_subdivision,My_qag,1024,,,992185898.0,ns,1
Number_of_interval_subdivision,My_qag,1024,,,1052669024.0,ns,1
Number_of_interval_subdivision,My_qag,1024,,,973099961.0,ns,1
Number_of_interval_subdivision,My_qag,1024,,,1051327831.0,ns,1
Number_of_interval_subdivision,My_qag,1024,,,964078878.0,ns,1
Number_of_interval_subdivision,My_qag,1024,,,909369504.0,ns,1
Number_of_interval_subdivision,My_qag,1024,,,1224215040.0,ns,1
Number_of_interval_subdivision,My_qag,1024,,,1219745682.0,ns,1
Number_of_interval_subdivision,My_qag,1024,,,1042382228.0,ns,1
Number_of_interval_subdivision,My_qag,1024,,,1277051560.0,ns,1
Number_of_interval_subdivision,My_qag,1024,,,1257599497.0,ns,1
Number_of_interval_subdivision,My_qag,1024,,,882979084.0,ns,1
Number_of_interval_subdivision,My_qag,1024,,,903182708.0,ns,1
Number_of_interval_subdivision,My_qag,1024,,,885127761.0,ns,1
Number_of_interval_subdivision,My_qag,1024,,,1117435258.0,ns,1
Number_of_interval_subdivision,My_qag,1024,,,882451010.0,ns,1
Number_of_interval_subdivision,My_qag,1024,,,922436280.0,ns,1
Number_of_interval_subdivision,My_qag,1024,,,1008871089.0,ns,1
Number_of_interval_subdivision,My_qag,1024,,,932561448.0,ns,1
Number_of_interval_subdivision,My_qag,1024,,,1012446112.0,ns,1
