group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Key,Rgsl_qag,3,,,455408175.0,ns,1
Key,Rgsl_qag,3,,,427036433.0,ns,1
Key,Rgsl_qag,3,,,426495121.0,ns,1
Key,Rgsl_qag,3,,,426056641.0,ns,1
Key,Rgsl_qag,3,,,472613901.0,ns,1
Key,Rgsl_qag,3,,,429459390.0,ns,1
Key,Rgsl_qag,3,,,436934063.0,ns,1
Key,Rgsl_qag,3,,,519948615.0,ns,1
Key,Rgsl_qag,3,,,582251147.0,ns,1
Key,Rgsl_qag,3,,,607571203.0,ns,1
Key,Rgsl_qag,3,,,575803667.0,ns,1
Key,Rgsl_qag,3,,,561572372.0,ns,1
Key,Rgsl_qag,3,,,499574820.0,ns,1
Key,Rgsl_qag,3,,,425872220.0,ns,1
Key,Rgsl_qag,3,,,426119177.0,ns,1
Key,Rgsl_qag,3,,,426767218.0,ns,1
Key,Rgsl_qag,3,,,441514908.0,ns,1
Key,Rgsl_qag,3,,,462320571.0,ns,1
Key,Rgsl_qag,3,,,451051879.0,ns,1
Key,Rgsl_qag,3,,,490123726.0,ns,1
Key,Rgsl_qag,3,,,583448114.0,ns,1
Key,Rgsl_qag,3,,,500271451.0,ns,1
Key,Rgsl_qag,3,,,455010786.0,ns,1
Key,Rgsl_qag,3,,,470084424.0,ns,1
Key,Rgsl_qag,3,,,521756907.0,ns,1
Key,Rgsl_qag,3,,,504516249.0,ns,1
Key,Rgsl_qag,3,,,435783355.0,ns,1
Key,Rgsl_qag,3,,,436200041.0,ns,1
Key,Rgsl_qag,3,,,450105289.0,ns,1
Key,Rgsl_qag,3,,,523039955.0,ns,1
Key,Rgsl_qag,3,,,425047808.0,ns,1
Key,Rgsl_qag,3,,,619414864.0,ns,1
Key,Rgsl_qag,3,,,573138045.0,ns,1
Key,Rgsl_qag,3,,,484991375.0,ns,1
Key,Rgsl_qag,3,,,447927483.0,ns,1
Key,Rgsl_qag,3,,,583253412.0,ns,1
Key,Rgsl_qag,3,,,520774633.0,ns,1
Key,Rgsl_qag,3,,,438883884.0,ns,1
Key,Rgsl_qag,3,,,464406234.0,ns,1
Key,Rgsl_qag,3,,,516571398.0,ns,1
Key,Rgsl_qag,3,,,570295973.0,ns,1
Key,Rgsl_qag,3,,,426549433.0,ns,1
Key,Rgsl_qag,3,,,426381328.0,ns,1
Key,Rgsl_qag,3,,,426897213.0,ns,1
Key,Rgsl_qag,3,,,444605310.0,ns,1
Key,Rgsl_qag,3,,,496787173.0,ns,1
Key,Rgsl_qag,3,,,428093321.0,ns,1
Key,Rgsl_qag,3,,,473723571.0,ns,1
Key,Rgsl_qag,3,,,426435428.0,ns,1
Key,Rgsl_qag,3,,,516722442.0,ns,1
Key,Rgsl_qag,3,,,512283340.0,ns,1
Key,Rgsl_qag,3,,,502838320.0,ns,1
Key,Rgsl_qag,3,,,588493436.0,ns,1
Key,Rgsl_qag,3,,,479271825.0,ns,1
Key,Rgsl_qag,3,,,443716360.0,ns,1
Key,Rgsl_qag,3,,,501993223.0,ns,1
Key,Rgsl_qag,3,,,447966973.0,ns,1
Key,Rgsl_qag,3,,,516709062.0,ns,1
Key,Rgsl_qag,3,,,428178480.0,ns,1
Key,Rgsl_qag,3,,,560879639.0,ns,1
Key,Rgsl_qag,3,,,524435675.0,ns,1
Key,Rgsl_qag,3,,,462590787.0,ns,1
Key,Rgsl_qag,3,,,511742277.0,ns,1
Key,Rgsl_qag,3,,,423648276.0,ns,1
Key,Rgsl_qag,3,,,423750610.0,ns,1
Key,Rgsl_qag,3,,,406447345.0,ns,1
Key,Rgsl_qag,3,,,406657065.0,ns,1
Key,Rgsl_qag,3,,,563737921.0,ns,1
Key,Rgsl_qag,3,,,563830405.0,ns,1
Key,Rgsl_qag,3,,,439814404.0,ns,1
Key,Rgsl_qag,3,,,481772066.0,ns,1
Key,Rgsl_qag,3,,,428389052.0,ns,1
Key,Rgsl_qag,3,,,426671800.0,ns,1
Key,Rgsl_qag,3,,,466661326.0,ns,1
Key,Rgsl_qag,3,,,460480990.0,ns,1
Key,Rgsl_qag,3,,,462023865.0,ns,1
Key,Rgsl_qag,3,,,476655885.0,ns,1
Key,Rgsl_qag,3,,,427500170.0,ns,1
Key,Rgsl_qag,3,,,434243449.0,ns,1
Key,Rgsl_qag,3,,,595093894.0,ns,1
Key,Rgsl_qag,3,,,433608513.0,ns,1
Key,Rgsl_qag,3,,,423895962.0,ns,1
Key,Rgsl_qag,3,,,425928648.0,ns,1
Key,Rgsl_qag,3,,,424553380.0,ns,1
Key,Rgsl_qag,3,,,424837976.0,ns,1
Key,Rgsl_qag,3,,,425821740.0,ns,1
Key,Rgsl_qag,3,,,423500114.0,ns,1
Key,Rgsl_qag,3,,,453859121.0,ns,1
Key,Rgsl_qag,3,,,436095435.0,ns,1
Key,Rgsl_qag,3,,,545919110.0,ns,1
Key,Rgsl_qag,3,,,441964718.0,ns,1
Key,Rgsl_qag,3,,,594455704.0,ns,1
Key,Rgsl_qag,3,,,427123656.0,ns,1
Key,Rgsl_qag,3,,,570420390.0,ns,1
Key,Rgsl_qag,3,,,426432797.0,ns,1
Key,Rgsl_qag,3,,,426286422.0,ns,1
Key,Rgsl_qag,3,,,577509049.0,ns,1
Key,Rgsl_qag,3,,,433936556.0,ns,1
Key,Rgsl_qag,3,,,426371731.0,ns,1
Key,Rgsl_qag,3,,,426736235.0,ns,1
