group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Qag,My_qag,5,,,158672348.0,ns,1
Qag,My_qag,5,,,170735726.0,ns,1
Qag,My_qag,5,,,159743032.0,ns,1
Qag,My_qag,5,,,158392526.0,ns,1
Qag,My_qag,5,,,142745846.0,ns,1
Qag,My_qag,5,,,142869330.0,ns,1
Qag,My_qag,5,,,143105961.0,ns,1
Qag,My_qag,5,,,142861907.0,ns,1
Qag,My_qag,5,,,142849703.0,ns,1
Qag,My_qag,5,,,142904627.0,ns,1
Qag,My_qag,5,,,142963059.0,ns,1
Qag,My_qag,5,,,142749563.0,ns,1
Qag,My_qag,5,,,142909998.0,ns,1
Qag,My_qag,5,,,142856347.0,ns,1
Qag,My_qag,5,,,142857038.0,ns,1
Qag,My_qag,5,,,142808456.0,ns,1
Qag,My_qag,5,,,142961436.0,ns,1
Qag,My_qag,5,,,143022993.0,ns,1
Qag,My_qag,5,,,142733253.0,ns,1
Qag,My_qag,5,,,142962348.0,ns,1
Qag,My_qag,5,,,151106196.0,ns,1
Qag,My_qag,5,,,172804178.0,ns,1
Qag,My_qag,5,,,172956218.0,ns,1
Qag,My_qag,5,,,171869230.0,ns,1
Qag,My_qag,5,,,171859983.0,ns,1
Qag,My_qag,5,,,171327241.0,ns,1
Qag,My_qag,5,,,167349621.0,ns,1
Qag,My_qag,5,,,142754372.0,ns,1
Qag,My_qag,5,,,142903245.0,ns,1
Qag,My_qag,5,,,142922953.0,ns,1
Qag,My_qag,5,,,143197525.0,ns,1
Qag,My_qag,5,,,142976555.0,ns,1
Qag,My_qag,5,,,142736920.0,ns,1
Qag,My_qag,5,,,144761608.0,ns,1
Qag,My_qag,5,,,142815809.0,ns,1
Qag,My_qag,5,,,158028844.0,ns,1
Qag,My_qag,5,,,152437849.0,ns,1
Qag,My_qag,5,,,142833683.0,ns,1
Qag,My_qag,5,,,142908155.0,ns,1
Qag,My_qag,5,,,142747982.0,ns,1
Qag,My_qag,5,,,151122347.0,ns,1
Qag,My_qag,5,,,172003296.0,ns,1
Qag,My_qag,5,,,171287656.0,ns,1
Qag,My_qag,5,,,171306742.0,ns,1
Qag,My_qag,5,,,150106698.0,ns,1
Qag,My_qag,5,,,146612146.0,ns,1
Qag,My_qag,5,,,143224577.0,ns,1
Qag,My_qag,5,,,142751788.0,ns,1
Qag,My_qag,5,,,158806514.0,ns,1
Qag,My_qag,5,,,168763538.0,ns,1
Qag,My_qag,5,,,142809759.0,ns,1
Qag,My_qag,5,,,142750886.0,ns,1
Qag,My_qag,5,,,142963400.0,ns,1
Qag,My_qag,5,,,143432651.0,ns,1
Qag,My_qag,5,,,161393420.0,ns,1
Qag,My_qag,5,,,143075534.0,ns,1
Qag,My_qag,5,,,143514307.0,ns,1
Qag,My_qag,5,,,142760115.0,ns,1
Qag,My_qag,5,,,142753361.0,ns,1
Qag,My_qag,5,,,142966707.0,ns,1
Qag,My_qag,5,,,143108537.0,ns,1
Qag,My_qag,5,,,142747230.0,ns,1
Qag,My_qag,5,,,159759785.0,ns,1
Qag,My_qag,5,,,170151397.0,ns,1
Qag,My_qag,5,,,172408267.0,ns,1
Qag,My_qag,5,,,171550466.0,ns,1
Qag,My_qag,5,,,157617484.0,ns,1
Qag,My_qag,5,,,142749224.0,ns,1
Qag,My_qag,5,,,143020529.0,ns,1
Qag,My_qag,5,,,142750616.0,ns,1
Qag,My_qag,5,,,143204188.0,ns,1
Qag,My_qag,5,,,142755556.0,ns,1
Qag,My_qag,5,,,143011522.0,ns,1
Qag,My_qag,5,,,154344694.0,ns,1
Qag,My_qag,5,,,161790557.0,ns,1
Qag,My_qag,5,,,172665195.0,ns,1
Qag,My_qag,5,,,171744305.0,ns,1
Qag,My_qag,5,,,172371747.0,ns,1
Qag,My_qag,5,,,166723051.0,ns,1
Qag,My_qag,5,,,167444242.0,ns,1
Qag,My_qag,5,,,172271147.0,ns,1
Qag,My_qag,5,,,160066970.0,ns,1
Qag,My_qag,5,,,144314780.0,ns,1
Qag,My_qag,5,,,142744746.0,ns,1
Qag,My_qag,5,,,142857459.0,ns,1
Qag,My_qag,5,,,158621643.0,ns,1
Qag,My_qag,5,,,142934647.0,ns,1
Qag,My_qag,5,,,142747451.0,ns,1
Qag,My_qag,5,,,142965164.0,ns,1
Qag,My_qag,5,,,143843394.0,ns,1
Qag,My_qag,5,,,142746779.0,ns,1
Qag,My_qag,5,,,149319002.0,ns,1
Qag,My_qag,5,,,164099034.0,ns,1
Qag,My_qag,5,,,172036211.0,ns,1
Qag,My_qag,5,,,171752911.0,ns,1
Qag,My_qag,5,,,166633993.0,ns,1
Qag,My_qag,5,,,142750076.0,ns,1
Qag,My_qag,5,,,142913256.0,ns,1
Qag,My_qag,5,,,142745437.0,ns,1
Qag,My_qag,5,,,142911904.0,ns,1
