group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Number_of_interval_subdivision,My_qag_par,1024,,,170634946.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,164435778.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,163516907.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,167674952.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,163959300.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,153192592.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,140800286.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,165630442.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,166392717.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,169509096.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,164905126.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,160201129.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,168735070.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,175571996.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,139820260.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,161056845.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,174475220.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,174336594.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,155044525.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,141460886.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,153026103.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,151985731.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,183589053.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,164561217.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,160748839.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,164685191.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,158637647.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,147164568.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,162794472.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,157479473.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,169153895.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,164209369.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,162208999.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,166953329.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,168739828.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,161272059.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,158431005.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,149865262.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,140665450.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,159866091.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,167663648.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,171604608.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,138575211.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,153801643.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,142402465.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,152122861.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,162155448.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,170393201.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,168119731.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,148358159.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,159173591.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,161538507.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,162347728.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,176133004.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,159745242.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,168949417.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,165225483.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,174147499.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,163414479.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,162122255.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,149704704.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,139873274.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,173242875.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,171166194.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,155178955.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,160376317.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,175101766.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,158410520.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,166656178.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,168818306.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,137064397.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,164390411.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,157994306.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,141364199.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,154061936.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,171426628.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,156927661.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,178764439.0,ns,1
Number_of_interval_subdivision,My_qag_par,1024,,,170467213.0,ns,1
