group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Qag,Rgsl_qag,3,,,52768110.0,ns,1
Qag,Rgsl_qag,3,,,51925619.0,ns,1
Qag,Rgsl_qag,3,,,51943824.0,ns,1
Qag,Rgsl_qag,3,,,52225019.0,ns,1
Qag,Rgsl_qag,3,,,51942671.0,ns,1
Qag,Rgsl_qag,3,,,52690663.0,ns,1
Qag,Rgsl_qag,3,,,65856396.0,ns,1
Qag,Rgsl_qag,3,,,66572006.0,ns,1
Qag,Rgsl_qag,3,,,66796533.0,ns,1
Qag,Rgsl_qag,3,,,76950741.0,ns,1
Qag,Rgsl_qag,3,,,77808793.0,ns,1
Qag,Rgsl_qag,3,,,68832603.0,ns,1
Qag,Rgsl_qag,3,,,52260055.0,ns,1
Qag,Rgsl_qag,3,,,64180510.0,ns,1
Qag,Rgsl_qag,3,,,51915079.0,ns,1
Qag,Rgsl_qag,3,,,51777708.0,ns,1
Qag,Rgsl_qag,3,,,76220844.0,ns,1
Qag,Rgsl_qag,3,,,69634586.0,ns,1
Qag,Rgsl_qag,3,,,51867559.0,ns,1
Qag,Rgsl_qag,3,,,52066728.0,ns,1
Qag,Rgsl_qag,3,,,51993999.0,ns,1
Qag,Rgsl_qag,3,,,52967360.0,ns,1
Qag,Rgsl_qag,3,,,49947680.0,ns,1
Qag,Rgsl_qag,3,,,49465413.0,ns,1
Qag,Rgsl_qag,3,,,49524786.0,ns,1
Qag,Rgsl_qag,3,,,49525909.0,ns,1
Qag,Rgsl_qag,3,,,67050837.0,ns,1
Qag,Rgsl_qag,3,,,74013279.0,ns,1
Qag,Rgsl_qag,3,,,66479440.0,ns,1
Qag,Rgsl_qag,3,,,51973401.0,ns,1
Qag,Rgsl_qag,3,,,52796324.0,ns,1
Qag,Rgsl_qag,3,,,71853113.0,ns,1
Qag,Rgsl_qag,3,,,51857569.0,ns,1
Qag,Rgsl_qag,3,,,51714308.0,ns,1
Qag,Rgsl_qag,3,,,72042203.0,ns,1
Qag,Rgsl_qag,3,,,77468206.0,ns,1
Qag,Rgsl_qag,3,,,52123385.0,ns,1
Qag,Rgsl_qag,3,,,52154014.0,ns,1
Qag,Rgsl_qag,3,,,52151579.0,ns,1
Qag,Rgsl_qag,3,,,65825737.0,ns,1
Qag,Rgsl_qag,3,,,71629378.0,ns,1
Qag,Rgsl_qag,3,,,78088024.0,ns,1
Qag,Rgsl_qag,3,,,78607110.0,ns,1
Qag,Rgsl_qag,3,,,75613450.0,ns,1
Qag,Rgsl_qag,3,,,62467385.0,ns,1
Qag,Rgsl_qag,3,,,75780046.0,ns,1
Qag,Rgsl_qag,3,,,65723334.0,ns,1
Qag,Rgsl_qag,3,,,73916776.0,ns,1
Qag,Rgsl_qag,3,,,78430514.0,ns,1
Qag,Rgsl_qag,3,,,77122238.0,ns,1
Qag,Rgsl_qag,3,,,78424262.0,ns,1
Qag,Rgsl_qag,3,,,78102361.0,ns,1
Qag,Rgsl_qag,3,,,76419393.0,ns,1
Qag,Rgsl_qag,3,,,78033279.0,ns,1
Qag,Rgsl_qag,3,,,61307090.0,ns,1
Qag,Rgsl_qag,3,,,52020320.0,ns,1
Qag,Rgsl_qag,3,,,52211693.0,ns,1
Qag,Rgsl_qag,3,,,51754755.0,ns,1
Qag,Rgsl_qag,3,,,52001794.0,ns,1
Qag,Rgsl_qag,3,,,52279522.0,ns,1
Qag,Rgsl_qag,3,,,52170705.0,ns,1
Qag,Rgsl_qag,3,,,52936812.0,ns,1
Qag,Rgsl_qag,3,,,52257099.0,ns,1
Qag,Rgsl_qag,3,,,52285855.0,ns,1
