group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Key,My_qag,5,,,466544998.0,ns,1
Key,My_qag,5,,,400740558.0,ns,1
Key,My_qag,5,,,488000483.0,ns,1
Key,My_qag,5,,,412102024.0,ns,1
Key,My_qag,5,,,448106331.0,ns,1
Key,My_qag,5,,,517786752.0,ns,1
Key,My_qag,5,,,549372651.0,ns,1
Key,My_qag,5,,,516473000.0,ns,1
Key,My_qag,5,,,432155859.0,ns,1
Key,My_qag,5,,,520553722.0,ns,1
Key,My_qag,5,,,508431385.0,ns,1
Key,My_qag,5,,,406729171.0,ns,1
Key,My_qag,5,,,361055068.0,ns,1
Key,My_qag,5,,,501674475.0,ns,1
Key,My_qag,5,,,370383849.0,ns,1
Key,My_qag,5,,,468611842.0,ns,1
Key,My_qag,5,,,521037968.0,ns,1
Key,My_qag,5,,,484414663.0,ns,1
Key,My_qag,5,,,369138721.0,ns,1
Key,My_qag,5,,,505544399.0,ns,1
Key,My_qag,5,,,457087822.0,ns,1
Key,My_qag,5,,,542621739.0,ns,1
Key,My_qag,5,,,491868478.0,ns,1
Key,My_qag,5,,,360731119.0,ns,1
Key,My_qag,5,,,387808038.0,ns,1
Key,My_qag,5,,,435176959.0,ns,1
Key,My_qag,5,,,384114907.0,ns,1
Key,My_qag,5,,,386055362.0,ns,1
Key,My_qag,5,,,392102459.0,ns,1
Key,My_qag,5,,,474484053.0,ns,1
Key,My_qag,5,,,384857644.0,ns,1
Key,My_qag,5,,,361205279.0,ns,1
Key,My_qag,5,,,360336102.0,ns,1
Key,My_qag,5,,,487892935.0,ns,1
Key,My_qag,5,,,449643410.0,ns,1
Key,My_qag,5,,,457886109.0,ns,1
Key,My_qag,5,,,447250646.0,ns,1
Key,My_qag,5,,,373152224.0,ns,1
Key,My_qag,5,,,359781704.0,ns,1
Key,My_qag,5,,,346739991.0,ns,1
Key,My_qag,5,,,342250959.0,ns,1
Key,My_qag,5,,,343396844.0,ns,1
Key,My_qag,5,,,342756111.0,ns,1
Key,My_qag,5,,,477015015.0,ns,1
Key,My_qag,5,,,363071042.0,ns,1
Key,My_qag,5,,,414059315.0,ns,1
Key,My_qag,5,,,414573934.0,ns,1
Key,My_qag,5,,,509966443.0,ns,1
Key,My_qag,5,,,360545751.0,ns,1
Key,My_qag,5,,,429217109.0,ns,1
Key,My_qag,5,,,369796472.0,ns,1
Key,My_qag,5,,,452790871.0,ns,1
Key,My_qag,5,,,379570117.0,ns,1
Key,My_qag,5,,,549816258.0,ns,1
Key,My_qag,5,,,499312865.0,ns,1
Key,My_qag,5,,,361264192.0,ns,1
Key,My_qag,5,,,377473944.0,ns,1
Key,My_qag,5,,,428591356.0,ns,1
Key,My_qag,5,,,375220988.0,ns,1
Key,My_qag,5,,,398706352.0,ns,1
Key,My_qag,5,,,466762613.0,ns,1
Key,My_qag,5,,,359645205.0,ns,1
Key,My_qag,5,,,466248594.0,ns,1
Key,My_qag,5,,,394727511.0,ns,1
Key,My_qag,5,,,408489078.0,ns,1
Key,My_qag,5,,,465354593.0,ns,1
Key,My_qag,5,,,359056283.0,ns,1
Key,My_qag,5,,,435712885.0,ns,1
Key,My_qag,5,,,360724742.0,ns,1
Key,My_qag,5,,,354397914.0,ns,1
Key,My_qag,5,,,397598826.0,ns,1
Key,My_qag,5,,,360050972.0,ns,1
Key,My_qag,5,,,487760529.0,ns,1
Key,My_qag,5,,,480778271.0,ns,1
Key,My_qag,5,,,526732286.0,ns,1
Key,My_qag,5,,,402348988.0,ns,1
Key,My_qag,5,,,438264289.0,ns,1
Key,My_qag,5,,,512332836.0,ns,1
Key,My_qag,5,,,360335446.0,ns,1
Key,My_qag,5,,,352279552.0,ns,1
Key,My_qag,5,,,343197618.0,ns,1
Key,My_qag,5,,,350846061.0,ns,1
Key,My_qag,5,,,360467683.0,ns,1
Key,My_qag,5,,,357325219.0,ns,1
Key,My_qag,5,,,357867466.0,ns,1
Key,My_qag,5,,,360736919.0,ns,1
Key,My_qag,5,,,352963694.0,ns,1
Key,My_qag,5,,,409262297.0,ns,1
Key,My_qag,5,,,360607191.0,ns,1
Key,My_qag,5,,,357490854.0,ns,1
Key,My_qag,5,,,356218759.0,ns,1
Key,My_qag,5,,,358574781.0,ns,1
Key,My_qag,5,,,358153361.0,ns,1
Key,My_qag,5,,,358437207.0,ns,1
Key,My_qag,5,,,529012005.0,ns,1
Key,My_qag,5,,,551766118.0,ns,1
Key,My_qag,5,,,484022501.0,ns,1
Key,My_qag,5,,,526744060.0,ns,1
Key,My_qag,5,,,360106902.0,ns,1
Key,My_qag,5,,,361002406.0,ns,1
