group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Number_of_interval_subdivision,Rgsl_qag,64,,,105688062.0,ns,1
Number_of_interval_subdivision,Rgsl_qag,64,,,99816790.0,ns,1
Number_of_interval_subdivision,Rgsl_qag,64,,,104108263.0,ns,1
Number_of_interval_subdivision,Rgsl_qag,64,,,100821137.0,ns,1
Number_of_interval_subdivision,Rgsl_qag,64,,,105118957.0,ns,1
Number_of_interval_subdivision,Rgsl_qag,64,,,120783895.0,ns,1
Number_of_interval_subdivision,Rgsl_qag,64,,,105139242.0,ns,1
Number_of_interval_subdivision,Rgsl_qag,64,,,124135916.0,ns,1
Number_of_interval_subdivision,Rgsl_qag,64,,,105137899.0,ns,1
Number_of_interval_subdivision,Rgsl_qag,64,,,133374756.0,ns,1
Number_of_interval_subdivision,Rgsl_qag,64,,,110659101.0,ns,1
Number_of_interval_subdivision,Rgsl_qag,64,,,146874273.0,ns,1
Number_of_interval_subdivision,Rgsl_qag,64,,,125988484.0,ns,1
Number_of_interval_subdivision,Rgsl_qag,64,,,139759697.0,ns,1
Number_of_interval_subdivision,Rgsl_qag,64,,,111182296.0,ns,1
Number_of_interval_subdivision,Rgsl_qag,64,,,112070713.0,ns,1
Number_of_interval_subdivision,Rgsl_qag,64,,,139207416.0,ns,1
Number_of_interval_subdivision,Rgsl_qag,64,,,142088652.0,ns,1
Number_of_interval_subdivision,Rgsl_qag,64,,,141159982.0,ns,1
Number_of_interval_subdivision,Rgsl_qag,64,,,128179659.0,ns,1
Number_of_interval_subdivision,Rgsl_qag,64,,,135868601.0,ns,1
Number_of_interval_subdivision,Rgsl_qag,64,,,153815833.0,ns,1
Number_of_interval_subdivision,Rgsl_qag,64,,,157900337.0,ns,1
Number_of_interval_subdivision,Rgsl_qag,64,,,157737527.0,ns,1
Number_of_interval_subdivision,Rgsl_qag,64,,,156702159.0,ns,1
Number_of_interval_subdivision,Rgsl_qag,64,,,159907751.0,ns,1
Number_of_interval_subdivision,Rgsl_qag,64,,,160185366.0,ns,1
Number_of_interval_subdivision,Rgsl_qag,64,,,145700869.0,ns,1
Number_of_interval_subdivision,Rgsl_qag,64,,,158144651.0,ns,1
Number_of_interval_subdivision,Rgsl_qag,64,,,159551721.0,ns,1
Number_of_interval_subdivision,Rgsl_qag,64,,,157018872.0,ns,1
