group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Qag,Rgsl_qag,4,,,60825246.0,ns,1
Qag,Rgsl_qag,4,,,60109706.0,ns,1
Qag,Rgsl_qag,4,,,60064219.0,ns,1
Qag,Rgsl_qag,4,,,63336800.0,ns,1
Qag,Rgsl_qag,4,,,86462012.0,ns,1
Qag,Rgsl_qag,4,,,72642026.0,ns,1
Qag,Rgsl_qag,4,,,60057878.0,ns,1
Qag,Rgsl_qag,4,,,75917951.0,ns,1
Qag,Rgsl_qag,4,,,87137426.0,ns,1
Qag,Rgsl_qag,4,,,83137113.0,ns,1
Qag,Rgsl_qag,4,,,86173434.0,ns,1
Qag,Rgsl_qag,4,,,85915033.0,ns,1
Qag,Rgsl_qag,4,,,65654716.0,ns,1
Qag,Rgsl_qag,4,,,73675890.0,ns,1
Qag,Rgsl_qag,4,,,78553320.0,ns,1
Qag,Rgsl_qag,4,,,60233111.0,ns,1
Qag,Rgsl_qag,4,,,68100985.0,ns,1
Qag,Rgsl_qag,4,,,87566612.0,ns,1
Qag,Rgsl_qag,4,,,87251473.0,ns,1
Qag,Rgsl_qag,4,,,87303560.0,ns,1
Qag,Rgsl_qag,4,,,86992702.0,ns,1
Qag,Rgsl_qag,4,,,87417248.0,ns,1
Qag,Rgsl_qag,4,,,87055401.0,ns,1
Qag,Rgsl_qag,4,,,87131645.0,ns,1
Qag,Rgsl_qag,4,,,87123450.0,ns,1
Qag,Rgsl_qag,4,,,87109292.0,ns,1
Qag,Rgsl_qag,4,,,86556261.0,ns,1
Qag,Rgsl_qag,4,,,73739773.0,ns,1
Qag,Rgsl_qag,4,,,72885940.0,ns,1
Qag,Rgsl_qag,4,,,69505023.0,ns,1
Qag,Rgsl_qag,4,,,60639043.0,ns,1
Qag,Rgsl_qag,4,,,60069459.0,ns,1
Qag,Rgsl_qag,4,,,60455304.0,ns,1
Qag,Rgsl_qag,4,,,73899525.0,ns,1
Qag,Rgsl_qag,4,,,86861532.0,ns,1
Qag,Rgsl_qag,4,,,83447624.0,ns,1
Qag,Rgsl_qag,4,,,60090489.0,ns,1
Qag,Rgsl_qag,4,,,60063539.0,ns,1
Qag,Rgsl_qag,4,,,60068438.0,ns,1
Qag,Rgsl_qag,4,,,66036761.0,ns,1
Qag,Rgsl_qag,4,,,60479269.0,ns,1
Qag,Rgsl_qag,4,,,60186923.0,ns,1
Qag,Rgsl_qag,4,,,60906721.0,ns,1
Qag,Rgsl_qag,4,,,59813674.0,ns,1
Qag,Rgsl_qag,4,,,60292214.0,ns,1
