group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Qag,My_qag_par,5,,,76883634.0,ns,1
Qag,My_qag_par,5,,,77244910.0,ns,1
Qag,My_qag_par,5,,,75568253.0,ns,1
Qag,My_qag_par,5,,,81405929.0,ns,1
Qag,My_qag_par,5,,,80914365.0,ns,1
Qag,My_qag_par,5,,,81498245.0,ns,1
Qag,My_qag_par,5,,,77860000.0,ns,1
Qag,My_qag_par,5,,,80192132.0,ns,1
Qag,My_qag_par,5,,,81152007.0,ns,1
Qag,My_qag_par,5,,,80916780.0,ns,1
Qag,My_qag_par,5,,,80821288.0,ns,1
Qag,My_qag_par,5,,,81389959.0,ns,1
Qag,My_qag_par,5,,,80688586.0,ns,1
Qag,My_qag_par,5,,,81483336.0,ns,1
Qag,My_qag_par,5,,,82320037.0,ns,1
Qag,My_qag_par,5,,,81189097.0,ns,1
Qag,My_qag_par,5,,,80841838.0,ns,1
Qag,My_qag_par,5,,,81928683.0,ns,1
Qag,My_qag_par,5,,,77147596.0,ns,1
Qag,My_qag_par,5,,,77449229.0,ns,1
Qag,My_qag_par,5,,,82441537.0,ns,1
Qag,My_qag_par,5,,,81057718.0,ns,1
Qag,My_qag_par,5,,,81460402.0,ns,1
Qag,My_qag_par,5,,,81391421.0,ns,1
Qag,My_qag_par,5,,,77817559.0,ns,1
Qag,My_qag_par,5,,,81278948.0,ns,1
Qag,My_qag_par,5,,,81530136.0,ns,1
Qag,My_qag_par,5,,,81250103.0,ns,1
Qag,My_qag_par,5,,,80602052.0,ns,1
Qag,My_qag_par,5,,,81878036.0,ns,1
Qag,My_qag_par,5,,,81427401.0,ns,1
Qag,My_qag_par,5,,,80748800.0,ns,1
Qag,My_qag_par,5,,,79779078.0,ns,1
Qag,My_qag_par,5,,,81478918.0,ns,1
Qag,My_qag_par,5,,,73127485.0,ns,1
Qag,My_qag_par,5,,,75248585.0,ns,1
Qag,My_qag_par,5,,,75454538.0,ns,1
Qag,My_qag_par,5,,,78068045.0,ns,1
Qag,My_qag_par,5,,,75279585.0,ns,1
Qag,My_qag_par,5,,,75274256.0,ns,1
Qag,My_qag_par,5,,,81614796.0,ns,1
Qag,My_qag_par,5,,,80388936.0,ns,1
Qag,My_qag_par,5,,,81172637.0,ns,1
Qag,My_qag_par,5,,,81657477.0,ns,1
Qag,My_qag_par,5,,,81262898.0,ns,1
Qag,My_qag_par,5,,,73700794.0,ns,1
Qag,My_qag_par,5,,,75585396.0,ns,1
Qag,My_qag_par,5,,,75136303.0,ns,1
Qag,My_qag_par,5,,,80127690.0,ns,1
Qag,My_qag_par,5,,,81533943.0,ns,1
Qag,My_qag_par,5,,,81041738.0,ns,1
Qag,My_qag_par,5,,,81801772.0,ns,1
Qag,My_qag_par,5,,,81711632.0,ns,1
Qag,My_qag_par,5,,,81082584.0,ns,1
Qag,My_qag_par,5,,,79798385.0,ns,1
Qag,My_qag_par,5,,,75733989.0,ns,1
Qag,My_qag_par,5,,,80914656.0,ns,1
Qag,My_qag_par,5,,,80008333.0,ns,1
Qag,My_qag_par,5,,,81088336.0,ns,1
Qag,My_qag_par,5,,,75094323.0,ns,1
Qag,My_qag_par,5,,,72529888.0,ns,1
Qag,My_qag_par,5,,,81475702.0,ns,1
Qag,My_qag_par,5,,,81683176.0,ns,1
Qag,My_qag_par,5,,,81139023.0,ns,1
Qag,My_qag_par,5,,,79742668.0,ns,1
Qag,My_qag_par,5,,,74751161.0,ns,1
Qag,My_qag_par,5,,,80961916.0,ns,1
Qag,My_qag_par,5,,,81505319.0,ns,1
Qag,My_qag_par,5,,,81097624.0,ns,1
Qag,My_qag_par,5,,,81161867.0,ns,1
Qag,My_qag_par,5,,,81577205.0,ns,1
Qag,My_qag_par,5,,,81689319.0,ns,1
Qag,My_qag_par,5,,,81273728.0,ns,1
Qag,My_qag_par,5,,,81200920.0,ns,1
Qag,My_qag_par,5,,,80814205.0,ns,1
Qag,My_qag_par,5,,,79533842.0,ns,1
Qag,My_qag_par,5,,,79107741.0,ns,1
Qag,My_qag_par,5,,,81851076.0,ns,1
Qag,My_qag_par,5,,,81604216.0,ns,1
Qag,My_qag_par,5,,,81781544.0,ns,1
Qag,My_qag_par,5,,,76870820.0,ns,1
Qag,My_qag_par,5,,,82002224.0,ns,1
Qag,My_qag_par,5,,,81799688.0,ns,1
Qag,My_qag_par,5,,,81326128.0,ns,1
Qag,My_qag_par,5,,,81088577.0,ns,1
Qag,My_qag_par,5,,,81527851.0,ns,1
Qag,My_qag_par,5,,,80669310.0,ns,1
Qag,My_qag_par,5,,,80220417.0,ns,1
Qag,My_qag_par,5,,,81314165.0,ns,1
Qag,My_qag_par,5,,,81260904.0,ns,1
Qag,My_qag_par,5,,,81604536.0,ns,1
Qag,My_qag_par,5,,,80830547.0,ns,1
Qag,My_qag_par,5,,,81736218.0,ns,1
Qag,My_qag_par,5,,,81096963.0,ns,1
Qag,My_qag_par,5,,,81223242.0,ns,1
Qag,My_qag_par,5,,,80885952.0,ns,1
Qag,My_qag_par,5,,,71795523.0,ns,1
Qag,My_qag_par,5,,,80931438.0,ns,1
Qag,My_qag_par,5,,,79110737.0,ns,1
Qag,My_qag_par,5,,,79364419.0,ns,1
