group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Qag,My_qag,1,,,51308843.0,ns,1
Qag,My_qag,1,,,57929505.0,ns,1
Qag,My_qag,1,,,50938098.0,ns,1
Qag,My_qag,1,,,51610226.0,ns,1
Qag,My_qag,1,,,50955462.0,ns,1
Qag,My_qag,1,,,50881942.0,ns,1
Qag,My_qag,1,,,50881632.0,ns,1
Qag,My_qag,1,,,50960321.0,ns,1
Qag,My_qag,1,,,50966092.0,ns,1
Qag,My_qag,1,,,50939852.0,ns,1
Qag,My_qag,1,,,72470081.0,ns,1
Qag,My_qag,1,,,65910835.0,ns,1
Qag,My_qag,1,,,51198574.0,ns,1
Qag,My_qag,1,,,51001830.0,ns,1
Qag,My_qag,1,,,50936265.0,ns,1
Qag,My_qag,1,,,50995408.0,ns,1
Qag,My_qag,1,,,50903653.0,ns,1
Qag,My_qag,1,,,50882593.0,ns,1
Qag,My_qag,1,,,50997141.0,ns,1
Qag,My_qag,1,,,71618632.0,ns,1
Qag,My_qag,1,,,78597206.0,ns,1
Qag,My_qag,1,,,68236585.0,ns,1
Qag,My_qag,1,,,50881211.0,ns,1
Qag,My_qag,1,,,50887183.0,ns,1
Qag,My_qag,1,,,50941636.0,ns,1
Qag,My_qag,1,,,50924934.0,ns,1
Qag,My_qag,1,,,50909755.0,ns,1
Qag,My_qag,1,,,51502050.0,ns,1
Qag,My_qag,1,,,72807852.0,ns,1
Qag,My_qag,1,,,57031790.0,ns,1
Qag,My_qag,1,,,59081926.0,ns,1
Qag,My_qag,1,,,53939583.0,ns,1
Qag,My_qag,1,,,48215635.0,ns,1
Qag,My_qag,1,,,48364208.0,ns,1
Qag,My_qag,1,,,48323800.0,ns,1
Qag,My_qag,1,,,48530783.0,ns,1
Qag,My_qag,1,,,48421275.0,ns,1
Qag,My_qag,1,,,48586369.0,ns,1
Qag,My_qag,1,,,48535673.0,ns,1
Qag,My_qag,1,,,48423280.0,ns,1
Qag,My_qag,1,,,59108887.0,ns,1
Qag,My_qag,1,,,77921672.0,ns,1
Qag,My_qag,1,,,77790923.0,ns,1
Qag,My_qag,1,,,77859183.0,ns,1
Qag,My_qag,1,,,77165696.0,ns,1
Qag,My_qag,1,,,76867978.0,ns,1
Qag,My_qag,1,,,76403436.0,ns,1
Qag,My_qag,1,,,73502062.0,ns,1
Qag,My_qag,1,,,78132483.0,ns,1
Qag,My_qag,1,,,77949674.0,ns,1
Qag,My_qag,1,,,77682187.0,ns,1
Qag,My_qag,1,,,76261056.0,ns,1
Qag,My_qag,1,,,74795680.0,ns,1
Qag,My_qag,1,,,75320268.0,ns,1
Qag,My_qag,1,,,77795802.0,ns,1
Qag,My_qag,1,,,52880450.0,ns,1
Qag,My_qag,1,,,50891972.0,ns,1
Qag,My_qag,1,,,56899680.0,ns,1
Qag,My_qag,1,,,77468431.0,ns,1
Qag,My_qag,1,,,77071385.0,ns,1
Qag,My_qag,1,,,76950145.0,ns,1
Qag,My_qag,1,,,52948089.0,ns,1
Qag,My_qag,1,,,50874008.0,ns,1
Qag,My_qag,1,,,50882533.0,ns,1
Qag,My_qag,1,,,50883676.0,ns,1
Qag,My_qag,1,,,50901921.0,ns,1
Qag,My_qag,1,,,50883264.0,ns,1
Qag,My_qag,1,,,51010246.0,ns,1
Qag,My_qag,1,,,51377615.0,ns,1
Qag,My_qag,1,,,50894426.0,ns,1
Qag,My_qag,1,,,53920057.0,ns,1
Qag,My_qag,1,,,77638033.0,ns,1
Qag,My_qag,1,,,77747170.0,ns,1
Qag,My_qag,1,,,77517594.0,ns,1
Qag,My_qag,1,,,77854535.0,ns,1
Qag,My_qag,1,,,77484571.0,ns,1
Qag,My_qag,1,,,77603216.0,ns,1
Qag,My_qag,1,,,74281925.0,ns,1
Qag,My_qag,1,,,73666104.0,ns,1
Qag,My_qag,1,,,50881422.0,ns,1
Qag,My_qag,1,,,50882864.0,ns,1
Qag,My_qag,1,,,50903663.0,ns,1
Qag,My_qag,1,,,50882564.0,ns,1
Qag,My_qag,1,,,51789907.0,ns,1
Qag,My_qag,1,,,51092803.0,ns,1
Qag,My_qag,1,,,56893968.0,ns,1
Qag,My_qag,1,,,72187163.0,ns,1
Qag,My_qag,1,,,77798479.0,ns,1
Qag,My_qag,1,,,77658852.0,ns,1
Qag,My_qag,1,,,77868521.0,ns,1
Qag,My_qag,1,,,75597546.0,ns,1
Qag,My_qag,1,,,77651597.0,ns,1
Qag,My_qag,1,,,66397630.0,ns,1
Qag,My_qag,1,,,61773542.0,ns,1
Qag,My_qag,1,,,48734872.0,ns,1
Qag,My_qag,1,,,50311167.0,ns,1
Qag,My_qag,1,,,50899296.0,ns,1
Qag,My_qag,1,,,50885268.0,ns,1
Qag,My_qag,1,,,50882152.0,ns,1
Qag,My_qag,1,,,57755867.0,ns,1
