group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Qag,Rgsl_qag,1,,,51269077.0,ns,1
Qag,Rgsl_qag,1,,,50891589.0,ns,1
Qag,Rgsl_qag,1,,,50900025.0,ns,1
Qag,Rgsl_qag,1,,,52061734.0,ns,1
Qag,Rgsl_qag,1,,,69770920.0,ns,1
Qag,Rgsl_qag,1,,,61112935.0,ns,1
Qag,Rgsl_qag,1,,,52711378.0,ns,1
Qag,Rgsl_qag,1,,,50884176.0,ns,1
Qag,Rgsl_qag,1,,,50885858.0,ns,1
Qag,Rgsl_qag,1,,,65680146.0,ns,1
Qag,Rgsl_qag,1,,,76894649.0,ns,1
Qag,Rgsl_qag,1,,,73012160.0,ns,1
Qag,Rgsl_qag,1,,,65881017.0,ns,1
Qag,Rgsl_qag,1,,,65565507.0,ns,1
Qag,Rgsl_qag,1,,,66495335.0,ns,1
Qag,Rgsl_qag,1,,,65485205.0,ns,1
Qag,Rgsl_qag,1,,,66128197.0,ns,1
Qag,Rgsl_qag,1,,,62953433.0,ns,1
Qag,Rgsl_qag,1,,,48204804.0,ns,1
Qag,Rgsl_qag,1,,,48735943.0,ns,1
Qag,Rgsl_qag,1,,,49156402.0,ns,1
Qag,Rgsl_qag,1,,,62927735.0,ns,1
Qag,Rgsl_qag,1,,,75738732.0,ns,1
Qag,Rgsl_qag,1,,,77143521.0,ns,1
Qag,Rgsl_qag,1,,,74434182.0,ns,1
Qag,Rgsl_qag,1,,,70643760.0,ns,1
Qag,Rgsl_qag,1,,,76735907.0,ns,1
Qag,Rgsl_qag,1,,,54324194.0,ns,1
Qag,Rgsl_qag,1,,,50904605.0,ns,1
Qag,Rgsl_qag,1,,,50882422.0,ns,1
Qag,Rgsl_qag,1,,,66450149.0,ns,1
Qag,Rgsl_qag,1,,,76940696.0,ns,1
Qag,Rgsl_qag,1,,,75035155.0,ns,1
Qag,Rgsl_qag,1,,,69600897.0,ns,1
Qag,Rgsl_qag,1,,,50925795.0,ns,1
Qag,Rgsl_qag,1,,,53293615.0,ns,1
Qag,Rgsl_qag,1,,,76995260.0,ns,1
Qag,Rgsl_qag,1,,,77035586.0,ns,1
Qag,Rgsl_qag,1,,,59235799.0,ns,1
Qag,Rgsl_qag,1,,,50866752.0,ns,1
Qag,Rgsl_qag,1,,,51003082.0,ns,1
Qag,Rgsl_qag,1,,,51007220.0,ns,1
Qag,Rgsl_qag,1,,,50877292.0,ns,1
Qag,Rgsl_qag,1,,,55139183.0,ns,1
Qag,Rgsl_qag,1,,,75248411.0,ns,1
Qag,Rgsl_qag,1,,,76435406.0,ns,1
Qag,Rgsl_qag,1,,,75643541.0,ns,1
Qag,Rgsl_qag,1,,,76650364.0,ns,1
Qag,Rgsl_qag,1,,,76698907.0,ns,1
Qag,Rgsl_qag,1,,,71743449.0,ns,1
Qag,Rgsl_qag,1,,,51078445.0,ns,1
Qag,Rgsl_qag,1,,,51316778.0,ns,1
Qag,Rgsl_qag,1,,,50934020.0,ns,1
Qag,Rgsl_qag,1,,,51060200.0,ns,1
Qag,Rgsl_qag,1,,,51062525.0,ns,1
Qag,Rgsl_qag,1,,,50972273.0,ns,1
Qag,Rgsl_qag,1,,,50925976.0,ns,1
Qag,Rgsl_qag,1,,,63665376.0,ns,1
Qag,Rgsl_qag,1,,,76644845.0,ns,1
Qag,Rgsl_qag,1,,,59881095.0,ns,1
Qag,Rgsl_qag,1,,,77103706.0,ns,1
Qag,Rgsl_qag,1,,,52395900.0,ns,1
Qag,Rgsl_qag,1,,,51973666.0,ns,1
Qag,Rgsl_qag,1,,,50924072.0,ns,1
Qag,Rgsl_qag,1,,,50881360.0,ns,1
Qag,Rgsl_qag,1,,,51066241.0,ns,1
Qag,Rgsl_qag,1,,,50866321.0,ns,1
Qag,Rgsl_qag,1,,,50901708.0,ns,1
Qag,Rgsl_qag,1,,,54299738.0,ns,1
Qag,Rgsl_qag,1,,,66136984.0,ns,1
Qag,Rgsl_qag,1,,,68861662.0,ns,1
Qag,Rgsl_qag,1,,,76603907.0,ns,1
Qag,Rgsl_qag,1,,,67921094.0,ns,1
